ticker,yearReport,lengthReport,symbol,report,Net Profit/Loss before tax,Depreciation and Amortisation,Provision for credit losses,Unrealized foreign exchange gain/loss,Profit/Loss from investing activities,Interest Expense,Interest income and dividends,Operating profit before changes in working capital,Increase/Decrease in receivables,Increase/Decrease in inventories,Increase/Decrease in payables,Increase/Decrease in prepaid expenses,Interest paid,Business Income Tax paid,Other receipts from operating activities,Other payments on operating activities,Net cash inflows/outflows from operating activities,Purchase of fixed assets,Proceeds from disposal of fixed assets,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Investment in other entities,Proceeds from divestment in other entities,Gain on Dividend,Net Cash Flows from Investing Activities,Increase in charter captial,Payments for share repurchases,Proceeds from borrowings,Repayment of borrowings,Finance lease principal payments,Dividends paid,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,Dividends received,Profits from other activities,Net Cash Flows from Operating Activities before BIT,Payment from reserves,_Increase/Decrease in receivables,_Increase/Decrease in payables,Profit/Loss from disposal of fixed assets
PDR,2015,2,PDR,cash_flow,39292084711.0,165869675.0,-9537908.0,0.0,-83923084.0,379166667.0,0.0,39743660061.0,23302681370.0,983666175.0,-66557124345.0,-1958632424.0,-1946598740.0,-6764637260.0,-24840081042.0,-643437411.0,-38680503616.0,-7491757525.0,0.0,0.0,0.0,0.0,855478487.0,83923084.0,-6552355954.0,0.0,,50000000000.0,-5000000000.0,,0.0,45000000000.0,-232859570.0,65826199446.0,,65593339876.0,,,,,,,
PDR,2015,1,PDR,cash_flow,31762532039.0,178904595.0,0.0,0.0,-72201874.0,375000000.0,0.0,32244234760.0,-89384074083.0,-112891809186.0,133000374144.0,-682362346.0,-696423639.0,-4521571824.0,24840081042.0,-2072533000.0,-20164084132.0,-2040035643.0,0.0,0.0,0.0,0.0,0.0,72201874.0,-1967833769.0,0.0,,85000000000.0,-4987500000.0,,0.0,80012500000.0,57880582099.0,7945617347.0,,65826199446.0,,,,,,,
PDR,2014,4,PDR,cash_flow,43026470845.0,178904595.0,0.0,0.0,0.0,383333334.0,-21275241.0,43567433533.0,-77630395147.0,85653058315.0,-76742747342.0,-345686226.0,-476972751.0,-228120333.0,24840081042.0,-292369900.0,-1655718809.0,-2906009770.0,0.0,0.0,0.0,0.0,0.0,21275241.0,-2884734529.0,0.0,,0.0,-819904000.0,,0.0,-819904000.0,-5360357338.0,13305974685.0,,7945617347.0,,,,,,,
PDR,2014,3,PDR,cash_flow,9960606409.0,178904595.0,0.0,0.0,-14011350.0,383333333.0,0.0,10508832987.0,-128688634138.0,-119917025912.0,270583445018.0,-715181991.0,-674655861.0,-148844301.0,32172483916.0,-385787400.0,62734632318.0,-1314462480.0,0.0,0.0,0.0,-52000000000.0,0.0,14011350.0,-53300451130.0,0.0,,6720000000.0,-6723000000.0,,0.0,-3000000.0,9431181188.0,3874793497.0,,13305974685.0,,,,,,,
PDR,2014,2,PDR,cash_flow,516055542.0,192594774.0,0.0,0.0,-4728907.0,379166667.0,0.0,1083088076.0,47253917079.0,80790913389.0,-138417118011.0,1091827368.0,-307616780.0,-125866832.0,25223773052.0,-6115887500.0,10477029841.0,-1061144893.0,0.0,0.0,0.0,0.0,0.0,4728907.0,-1056415986.0,0.0,,8497000000.0,-19887850000.0,,0.0,-11390850000.0,-1970236145.0,5845029642.0,,3874793497.0,,,,,,,
PDR,2014,1,PDR,cash_flow,235565874.0,235818255.0,0.0,0.0,-12159998.0,375000000.0,0.0,834224131.0,-29061908647.0,-106521601941.0,109284482039.0,154844324.0,-1149571250.0,-734341693.0,20514351730.0,-391207582.0,-7070728889.0,-199688625.0,0.0,0.0,0.0,0.0,0.0,12159998.0,-187528627.0,0.0,,12520000000.0,-6850000000.0,,0.0,5670000000.0,-1588257516.0,7433287158.0,,5845029642.0,,,,,,,
PDR,2013,4,PDR,cash_flow,1952610722.0,258323871.0,0.0,0.0,413333333.0,0.0,0.0,2624267926.0,-15308254486.0,-119572459598.0,103064231386.0,647162250.0,0.0,-998939916.0,34373202416.0,-640983551.0,4188226427.0,-236709483.0,0.0,0.0,0.0,0.0,0.0,0.0,-236709483.0,0.0,,12000000000.0,-18000000000.0,,0.0,-6000000000.0,-2048483056.0,9481770214.0,,7433287158.0,,,,,,,
PDR,2013,3,PDR,cash_flow,917452929.0,299850948.0,0.0,0.0,-10444259.0,383333333.0,0.0,1590192951.0,-11582834742.0,-9388228571.0,-11306918599.0,316099931.0,0.0,-189597798.0,39896296907.0,-1975202770.0,7359807309.0,-1301880235.0,0.0,0.0,0.0,0.0,0.0,10444259.0,-1291435976.0,0.0,,0.0,0.0,,0.0,0.0,6068371333.0,3413398881.0,,9481770214.0,,,,,,,
PDR,2013,2,PDR,cash_flow,758391195.0,333008303.0,0.0,0.0,-13468577.0,379166667.0,0.0,1457097588.0,21725244315.0,76625040468.0,-104569340791.0,1937850120.0,375000001.0,-104244484.0,11393587426.0,-9413523115.0,-573288472.0,-2030756903.0,0.0,0.0,0.0,0.0,0.0,13468577.0,-2017288326.0,-7850000000.0,,7850000000.0,0.0,,0.0,0.0,-2590576798.0,6003975679.0,,3413398881.0,,,,,,,
PDR,2013,1,PDR,cash_flow,236490698.0,341424834.0,0.0,0.0,-17060637.0,375000001.0,0.0,935854896.0,-18817166177.0,-119438882308.0,119645761802.0,1114650045.0,-2553145001.0,-1243536182.0,9129688419.0,-252503005.0,-11479277511.0,-437775444.0,0.0,0.0,0.0,0.0,0.0,17060637.0,-420714807.0,7850000000.0,,0.0,0.0,,0.0,7850000000.0,-4049992318.0,10053967997.0,,6003975679.0,,,,,,,
STB,2025,4,STB,cash_flow,,,,,,,,5669745000000.0,,,,,,,,,57606768000000.0,-362440000000.0,1030000000.0,,,0.0,0.0,6975000000.0,-354435000000.0,0.0,,,,,0.0,-432812000000.0,56819521000000.0,137734541000000.0,-81479000000.0,194472583000000.0,,-28213000000.0,57643475000000.0,-36707000000.0,,,
STB,2025,3,STB,cash_flow,,,,,,,,5291818000000.0,,,,,,,,,11877928000000.0,-176289000000.0,57872000000.0,,,0.0,-9415000000.0,13239000000.0,-114593000000.0,0.0,,,,,4275712000000.0,499397000000.0,12262732000000.0,125490456000000.0,-18647000000.0,137734541000000.0,,-36029000000.0,11887606000000.0,-9678000000.0,,,
STB,2025,2,STB,cash_flow,,,,,,,,5519729000000.0,,,,,,,,,27495787000000.0,-199593000000.0,1545000000.0,,,0.0,9415000000.0,0.0,-188633000000.0,0.0,,,,,-4275712000000.0,-2247249000000.0,25059905000000.0,100235226000000.0,195325000000.0,125490456000000.0,,-17216000000.0,27705086000000.0,-209299000000.0,,,
STB,2025,1,STB,cash_flow,,,,,,,,2196830000000.0,,,,,,,,,-4502482000000.0,-187763000000.0,81087000000.0,,,0.0,0.0,0.0,-106676000000.0,0.0,,,,,0.0,-1638284000000.0,-6247442000000.0,106493055000000.0,-10387000000.0,100235226000000.0,,-180944000000.0,-4353390000000.0,-149092000000.0,,,
STB,2024,4,STB,cash_flow,,,,,,,,4667919000000.0,,,,,,,,,21086598000000.0,-384666000000.0,968000000.0,,,0.0,0.0,894000000.0,-382804000000.0,0.0,,,,,-1000000.0,1257064000000.0,21960858000000.0,84438705000000.0,93492000000.0,106493055000000.0,,-179405000000.0,21088312000000.0,-1714000000.0,,,
STB,2024,3,STB,cash_flow,,,,,,,,3927959000000.0,,,,,,,,,-9834813000000.0,-211730000000.0,1265000000.0,,,0.0,0.0,3747000000.0,-206718000000.0,0.0,,,,,1000000.0,-448648000000.0,-10490179000000.0,94927505000000.0,1379000000.0,84438705000000.0,,-31873000000.0,-9427790000000.0,-407023000000.0,,,
STB,2024,2,STB,cash_flow,,,,,,,,2585507000000.0,,,,,,,,,14133492000000.0,-221901000000.0,634000000.0,,,0.0,372000000.0,0.0,-220895000000.0,0.0,,,,,-2000000.0,36213000000.0,13948810000000.0,81052016000000.0,-73321000000.0,94927505000000.0,,9517000000.0,14298414000000.0,-164922000000.0,,,
STB,2024,1,STB,cash_flow,,,,,,,,871410000000.0,,,,,,,,,12979972000000.0,-197563000000.0,80000000.0,,,0.0,0.0,0.0,-197483000000.0,0.0,,,,,0.0,-2303904000000.0,10478585000000.0,70507716000000.0,65715000000.0,81052016000000.0,,-13412000000.0,13270385000000.0,-290413000000.0,,,
STB,2023,4,STB,cash_flow,,,,,,,,1911754000000.0,,,,,,,,,-661401000000.0,-1144798000000.0,2462000000.0,,,0.0,0.0,806000000.0,-1141530000000.0,0.0,,,,,0.0,-3348000000.0,-1806279000000.0,72549052000000.0,-235057000000.0,70507716000000.0,,169015000000.0,-660809000000.0,-592000000.0,,,
STB,2023,3,STB,cash_flow,,,,,,,,5072079000000.0,,,,,,,,,9785041000000.0,457373000000.0,4772000000.0,,,0.0,0.0,10437000000.0,472582000000.0,0.0,,,,,-22000000.0,-6394000000.0,10251229000000.0,61981641000000.0,316182000000.0,72549052000000.0,,12059000000.0,9793229000000.0,-8188000000.0,,,
STB,2023,2,STB,cash_flow,,,,,,,,6101429000000.0,,,,,,,,,8322227000000.0,-303776000000.0,1017000000.0,,,0.0,0.0,-1000000.0,-302760000000.0,0.0,,,,,-1000000.0,-2927000000.0,8016540000000.0,54114391000000.0,-149290000000.0,61981641000000.0,,39908000000.0,8322700000000.0,-473000000.0,,,
STB,2023,1,STB,cash_flow,,,,,,,,4965053000000.0,,,,,,,,,9300595000000.0,-291498000000.0,1670000000.0,,,0.0,0.0,11595000000.0,-278233000000.0,0.0,,,,,-3000000.0,-24435000000.0,8997927000000.0,45104295000000.0,12169000000.0,54114391000000.0,,22945000000.0,9301410000000.0,-815000000.0,,,
STB,2022,4,STB,cash_flow,,,,,,,,3798449000000.0,,,,,,,,,4280870000000.0,-458760000000.0,1052179000000.0,,,0.0,0.0,6000000.0,593425000000.0,0.0,,,,,-158000000.0,-145631000000.0,4728664000000.0,40381684000000.0,-6053000000.0,45104295000000.0,,12699000000.0,4281479000000.0,-609000000.0,,,
STB,2022,3,STB,cash_flow,,,,,,,,5247837000000.0,,,,,,,,,634175000000.0,-316411000000.0,346000000.0,,,0.0,0.0,2549000000.0,-313516000000.0,0.0,,,,,-2000000.0,589495000000.0,910154000000.0,39541014000000.0,-69484000000.0,40381684000000.0,,-5921000000.0,641005000000.0,-6830000000.0,,,
STB,2022,2,STB,cash_flow,,,,,,,,6365835000000.0,,,,,,,,,3239456000000.0,-251472000000.0,1783169000000.0,,,0.0,0.0,745000000.0,1532442000000.0,0.0,,,,,0.0,-7559000000.0,4764339000000.0,34858609000000.0,-81934000000.0,39541014000000.0,,83042000000.0,3245268000000.0,-5812000000.0,,,
STB,2022,1,STB,cash_flow,,,,,,,,3861666000000.0,,,,,,,,,7360675000000.0,-115887000000.0,10327000000.0,,,0.0,0.0,9166000000.0,-96394000000.0,0.0,,,,,-13000000.0,-448078000000.0,6816203000000.0,28070625000000.0,-28219000000.0,34858609000000.0,,202378000000.0,7360838000000.0,-163000000.0,,,
STB,2021,4,STB,cash_flow,,,,,,,,4737577000000.0,,,,,,,,,-3048426000000.0,-233415000000.0,4734000000.0,,,0.0,37319000000.0,-37320000000.0,-228682000000.0,0.0,,,,,-6000000.0,-7000000.0,-3277115000000.0,31327414000000.0,20326000000.0,28070625000000.0,,-160845000000.0,-3047918000000.0,-508000000.0,,,
STB,2021,3,STB,cash_flow,,,,,,,,2465230000000.0,,,,,,,,,-5650742000000.0,-41843000000.0,264858000000.0,,,0.0,138700000000.0,37766000000.0,399481000000.0,0.0,,,,,-1000000.0,2434949000000.0,-2816312000000.0,34219050000000.0,-75324000000.0,31327414000000.0,,-89262000000.0,-5644876000000.0,-5866000000.0,,,
STB,2021,2,STB,cash_flow,,,,,,,,4908608000000.0,,,,,,,,,5625393000000.0,-224269000000.0,58619000000.0,,,0.0,0.0,1591000000.0,-164059000000.0,0.0,,,,,-37000000.0,-37000000.0,5461297000000.0,28790268000000.0,-32515000000.0,34219050000000.0,,135962000000.0,5646441000000.0,-21048000000.0,,,
STB,2021,1,STB,cash_flow,,,,,,,,2062396000000.0,,,,,,,,,-6473294000000.0,-104334000000.0,17533000000.0,,,0.0,0.0,93000000.0,-86708000000.0,0.0,,,,,-45000000.0,-45000000.0,-6560047000000.0,35374920000000.0,-24605000000.0,28790268000000.0,,21892000000.0,-6472473000000.0,-821000000.0,,,
STB,2020,4,STB,cash_flow,,,,,,,,2571610000000.0,,,,,,,,,-4362362000000.0,-383465000000.0,41422000000.0,,,0.0,0.0,2914000000.0,-339129000000.0,0.0,,,,,-31000000.0,-31000000.0,-4701522000000.0,40170974000000.0,-94532000000.0,35374920000000.0,,512624000000.0,-4359862000000.0,-2500000000.0,,,
STB,2020,3,STB,cash_flow,,,,,,,,3119439000000.0,,,,,,,,,-8133025000000.0,-229652000000.0,67558000000.0,,,0.0,7940000000.0,1734000000.0,-152420000000.0,0.0,,,,,-12000000.0,-12000000.0,-8285457000000.0,48410698000000.0,45733000000.0,40170974000000.0,,304327000000.0,-8126924000000.0,-6101000000.0,,,
STB,2020,2,STB,cash_flow,,,,,,,,2920443000000.0,,,,,,,,,17765109000000.0,-233001000000.0,97372000000.0,,,0.0,0.0,1177000000.0,-134452000000.0,0.0,,,,,-314000000.0,-314000000.0,17630343000000.0,30818009000000.0,-37654000000.0,48410698000000.0,,61740000000.0,17765153000000.0,-44000000.0,,,
STB,2020,1,STB,cash_flow,,,,,,,,2843847000000.0,,,,,,,,,-2283017000000.0,-135160000000.0,102650000000.0,,,0.0,0.0,1117000000.0,-31393000000.0,0.0,,,,,-14000000.0,-14000000.0,-2314424000000.0,33096040000000.0,36393000000.0,30818009000000.0,,206753000000.0,-2274856000000.0,-8161000000.0,,,
STB,2019,4,STB,cash_flow,,,,,,,,1387234000000.0,,,,,,,,,-5746014000000.0,-288749000000.0,85048000000.0,,,0.0,21506000000.0,23375000000.0,-158820000000.0,0.0,,,,,-149000000.0,-149000000.0,-5904983000000.0,39020809000000.0,-19786000000.0,33096040000000.0,,229954000000.0,-5745334000000.0,-680000000.0,,,
STB,2019,3,STB,cash_flow,,,,,,,,2585687000000.0,,,,,,,,,2870227000000.0,-187056000000.0,71789000000.0,,,0.0,0.0,1591000000.0,-113676000000.0,0.0,,,,,-5000000.0,-5000000.0,2756546000000.0,36305267000000.0,-41004000000.0,39020809000000.0,,40042000000.0,2880009000000.0,-9782000000.0,,,
STB,2019,2,STB,cash_flow,,,,,,,,3046681000000.0,,,,,,,,,6823521000000.0,-210847000000.0,290659000000.0,,,0.0,0.0,730000000.0,80542000000.0,0.0,,,,,-18000000.0,-18000000.0,6904045000000.0,29365607000000.0,35615000000.0,36305267000000.0,,299905000000.0,6838718000000.0,-15197000000.0,,,
STB,2019,1,STB,cash_flow,,,,,,,,1924667000000.0,,,,,,,,,9122074000000.0,-199791000000.0,706000000.0,,,0.0,0.0,2376000000.0,-196709000000.0,0.0,,,,,-30000000.0,-30000000.0,8925335000000.0,20439339000000.0,933000000.0,29365607000000.0,,243656000000.0,9125776000000.0,-3702000000.0,,,
STB,2018,4,STB,cash_flow,,,,,,,,2881020000000.0,,,,,,,,,-484919000000.0,-325978000000.0,13066000000.0,,,0.0,493000000.0,453000000.0,-311966000000.0,0.0,,,,,-67000000.0,-67000000.0,-796952000000.0,21243791000000.0,-7500000000.0,20439339000000.0,,475273000000.0,-482410000000.0,-2509000000.0,,,
STB,2018,3,STB,cash_flow,,,,,,,,1369750000000.0,,,,,,,,,-2803883000000.0,-217376000000.0,141572000000.0,,,0.0,0.0,863000000.0,-74941000000.0,0.0,,,,,-15000000.0,-15000000.0,-2878839000000.0,24153522000000.0,-30892000000.0,21243791000000.0,,12862000000.0,-2797821000000.0,-6062000000.0,,,
STB,2018,2,STB,cash_flow,,,,,,,,2262029000000.0,,,,,,,,,1851079000000.0,-305959000000.0,243298000000.0,,,0.0,0.0,1000000000.0,-61661000000.0,0.0,,,,,-23000000.0,-23000000.0,1789395000000.0,22366582000000.0,-2454000000.0,24153523000000.0,,44840000000.0,1906993000000.0,-55914000000.0,,,
STB,2018,1,STB,cash_flow,,,,,,,,1035526000000.0,,,,,,,,,6369951000000.0,-204613000000.0,26711000000.0,,,0.0,0.0,0.0,-177902000000.0,0.0,,,,,-31000000.0,-31000000.0,6192018000000.0,16143836000000.0,30728000000.0,22366582000000.0,,22848000000.0,6369951000000.0,0.0,,,
STB,2017,4,STB,cash_flow,,,,,,,,1898648000000.0,,,,,,,,,-1409787000000.0,-309681000000.0,13876000000.0,,,0.0,15988000000.0,-492000000.0,-280309000000.0,0.0,,,,,-40000000.0,-40000000.0,-1690136000000.0,18202913000000.0,54987000000.0,16567764000000.0,,178743000000.0,-1428863000000.0,19076000000.0,,,
STB,2017,3,STB,cash_flow,,,,,,,,858642000000.0,,,,,,,,,-50552000000.0,-168570000000.0,125618000000.0,,,0.0,469642000000.0,-99481000000.0,327209000000.0,0.0,,,,,-165000000.0,-165000000.0,276492000000.0,17934381000000.0,-7960000000.0,18202913000000.0,,74121000000.0,-42206000000.0,-8346000000.0,,,
STB,2017,2,STB,cash_flow,,,,,,,,145260000000.0,,,,,,,,,447418000000.0,-92194000000.0,26206000000.0,,,0.0,0.0,11707000000.0,-54281000000.0,0.0,,,,,-16000000.0,-16000000.0,393121000000.0,17572686000000.0,-31426000000.0,17934381000000.0,,28454000000.0,451708000000.0,-4290000000.0,,,
STB,2017,1,STB,cash_flow,,,,,,,,1252035000000.0,,,,,,,,,510209000000.0,-121727000000.0,19678000000.0,,,0.0,0.0,1110000000.0,-100939000000.0,0.0,,,,,-429000000.0,-429000000.0,408841000000.0,17212771000000.0,-48926000000.0,17572686000000.0,,22958000000.0,516649000000.0,-6440000000.0,,,
STB,2016,4,STB,cash_flow,,,,,,,,29828000000.0,,,,,,,,,-1694884000000.0,-120639000000.0,117333000000.0,,,0.0,0.0,2599000000.0,-707000000.0,0.0,,,,,-65000000.0,-65000000.0,-1695656000000.0,18532720000000.0,375707000000.0,17212771000000.0,,48306000000.0,-1681780000000.0,-13104000000.0,,,
STB,2016,3,STB,cash_flow,,,,,,,,425136000000.0,,,,,,,,,-1215070000000.0,-91167000000.0,59189000000.0,,,0.0,360000000.0,3150000000.0,-28468000000.0,0.0,,,,,-196000000.0,-196000000.0,-1243734000000.0,19989690000000.0,-213236000000.0,18532720000000.0,,15073000000.0,-1203774000000.0,-11296000000.0,,,
STB,2016,2,STB,cash_flow,,,,,,,,596716000000.0,,,,,,,,,-5169926000000.0,-110748000000.0,8789000000.0,,,-592000000.0,390000000.0,23026000000.0,-79135000000.0,0.0,,,,,-45000000.0,-45000000.0,-5249106000000.0,25266231000000.0,-97143000000.0,19919982000000.0,,8059000000.0,-5123156000000.0,-46770000000.0,,,
STB,2016,1,STB,cash_flow,,,,,,,,381182000000.0,,,,,,,,,9124258000000.0,-110901000000.0,855000000.0,,,0.0,0.0,3566000000.0,-106480000000.0,0.0,,,,,-269000000.0,-269000000.0,9017509000000.0,16291615000000.0,-42893000000.0,25266231000000.0,,74045000000.0,9124258000000.0,0.0,,,
STB,2015,4,STB,cash_flow,,,,,,,,1203569816512.0,,,,,,,,,-8896452667476.0,-269561091193.0,8453980526.0,,,0.0,-8229343.0,2172345328.0,-258942994682.0,0.0,,,,,-438242060.0,-438242060.0,-9155833904218.0,23077723755804.0,2369724732512.0,16291614584098.0,,244433285131.0,-8651924733920.0,-244527933556.0,,,
STB,2015,3,STB,cash_flow,,,,,,,,574262522851.0,,,,,,,,,-5603156189742.0,-133223121022.0,-9029844600.0,,,0.0,8629343.0,2104871248.0,-140139465031.0,0.0,,,,,-21130475.0,-21130475.0,-5743316785248.0,28766702907823.0,54337633229.0,23077723755804.0,,8392311169.0,-5603155319742.0,-870000.0,,,
STB,2015,2,STB,cash_flow,,,,,,,,1776928109808.0,,,,,,,,,6791368198447.0,-199901621738.0,-205800000.0,,,0.0,-400000.0,4780000000.0,-195327821738.0,0.0,,,,,-125559090.0,-125559090.0,6595914817619.0,22183895227555.0,-13107137351.0,28766702907823.0,,1787480601.0,6791430198447.0,-62000000.0,,,
STB,2015,1,STB,cash_flow,,,,,,,,1025047890192.0,,,,,,,,,2610638801553.0,-25145378262.0,9996800000.0,,,0.0,626400000.0,3610000000.0,-10912178262.0,0.0,,,,,-113440910.0,-113440910.0,2599613182381.0,19566392907823.0,17889137351.0,22183895227555.0,,16957519399.0,2610638801553.0,0.0,,,
STB,2014,4,STB,cash_flow,,,,,,,,422926000000.0,,,,,,,,,-5998670000000.0,-173196000000.0,1107000000.0,,,0.0,22000000.0,5128000000.0,-166939000000.0,0.0,,,,,-456000000.0,-456000000.0,-6166065000000.0,25702813000000.0,29645000000.0,19566393000000.0,,-40132000000.0,-5981481000000.0,-17189000000.0,,,
STB,2014,3,STB,cash_flow,,,,,,,,343122000000.0,,,,,,,,,6594500000000.0,-95989000000.0,9128000000.0,,,0.0,-31042000000.0,44940000000.0,-72963000000.0,0.0,,,,,-383000000.0,-383000000.0,6521154000000.0,19190078000000.0,-8419000000.0,25702813000000.0,,17046000000.0,6585111000000.0,9389000000.0,,,
STB,2014,2,STB,cash_flow,,,,,,,,535557000000.0,,,,,,,,,1832534000000.0,-92650000000.0,1480000000.0,,,0.0,31042000000.0,-7678000000.0,-67806000000.0,0.0,,,,,-34235000000.0,-925000000.0,1763803000000.0,17423465000000.0,2810000000.0,19190078000000.0,,14388000000.0,1843952000000.0,-11418000000.0,,,
STB,2014,1,STB,cash_flow,,,,,,,,967050000000.0,,,,,,,,,2321355000000.0,-161292000000.0,5735000000.0,,,0.0,0.0,7678000000.0,-147879000000.0,0.0,,,,,-33310000000.0,-33310000000.0,2140166000000.0,15299928000000.0,-16629000000.0,17423465000000.0,,8699000000.0,2523833000000.0,-202478000000.0,,,
STB,2013,4,STB,cash_flow,,,,,,,,103462000000.0,,,,,,,,,288735000000.0,-117551000000.0,3068000000.0,,,0.0,4396000000.0,3300000000.0,-106787000000.0,0.0,,,,,-876928000000.0,-876928000000.0,-694980000000.0,15931562000000.0,63346000000.0,15299928000000.0,,-13736000000.0,291207000000.0,-2472000000.0,,,
STB,2013,3,STB,cash_flow,,,,,,,,446487000000.0,,,,,,,,,-223659000000.0,-101485000000.0,1976000000.0,,,0.0,0.0,9044000000.0,-90465000000.0,322190000000.0,,,,,-2470000000.0,319720000000.0,5596000000.0,15928977000000.0,-3011000000.0,15931562000000.0,,103523000000.0,-112040000000.0,-111619000000.0,,,
STB,2013,2,STB,cash_flow,,,,,,,,877649000000.0,,,,,,,,,-3260124000000.0,-50521000000.0,479000000.0,,,0.0,15000000000.0,31670000000.0,-3372000000.0,0.0,,,,,-581907000000.0,-581907000000.0,-3845403000000.0,19810803000000.0,-36423000000.0,15928977000000.0,,4991000000.0,-3276388000000.0,16264000000.0,,,
STB,2013,1,STB,cash_flow,,,,,,,,688379000000.0,,,,,,,,,2818082000000.0,-157656000000.0,560000000.0,,,0.0,0.0,30977000000.0,-126119000000.0,0.0,,,,,-5000000.0,-5000000.0,2691958000000.0,17133531000000.0,-14686000000.0,19810803000000.0,,5097000000.0,2834346000000.0,-16264000000.0,,,
MSN,2025,4,MSN,cash_flow,2667377000000.0,859742000000.0,292952000000.0,-29336000000.0,-1647876000000.0,1354521000000.0,0.0,3497380000000.0,162519000000.0,-1063752000000.0,1280113000000.0,-87826000000.0,-1218773000000.0,-346859000000.0,0.0,-499000000.0,-1155039000000.0,-594851000000.0,8523000000.0,-4503660000000.0,890300000000.0,-1301422000000.0,0.0,1641226000000.0,-3859884000000.0,0.0,0.0,17165333000000.0,-13204001000000.0,-3165000000.0,-107936000000.0,3850231000000.0,-1164692000000.0,13266315000000.0,227000000.0,12101850000000.0,,,,,,,0.0
MSN,2025,3,MSN,cash_flow,2152071000000.0,841042000000.0,88866000000.0,-20003000000.0,-2060105000000.0,1817682000000.0,0.0,2819553000000.0,-396064000000.0,-144923000000.0,1629665000000.0,18283000000.0,-2123512000000.0,-170589000000.0,0.0,-121000000.0,1253779000000.0,-571678000000.0,2377000000.0,-621485000000.0,7036622000000.0,0.0,0.0,1015401000000.0,6861237000000.0,247530000000.0,0.0,14676888000000.0,-19545959000000.0,-3098000000.0,-776377000000.0,-5401016000000.0,2714000000000.0,10552742000000.0,-427000000.0,13266315000000.0,,,,,,,0.0
MSN,2025,2,MSN,cash_flow,1846273000000.0,848014000000.0,134067000000.0,21888000000.0,-1104035000000.0,1220203000000.0,0.0,2966410000000.0,578577000000.0,-496954000000.0,-177473000000.0,41459000000.0,-1468708000000.0,-28186000000.0,0.0,-176000000.0,1346737000000.0,-363588000000.0,2761000000.0,-3482300000000.0,21849656000000.0,-755373000000.0,-508375000000.0,262606000000.0,17005387000000.0,1000000.0,-2551526000000.0,14677419000000.0,-32687317000000.0,-3030000000.0,-2033000000.0,-20566486000000.0,-2214362000000.0,12769105000000.0,-2001000000.0,10552742000000.0,,,,,,,0.0
MSN,2025,1,MSN,cash_flow,1222369000000.0,879908000000.0,115575000000.0,6365000000.0,-1399366000000.0,1531673000000.0,0.0,2356524000000.0,-45232000000.0,1033754000000.0,-1654468000000.0,126287000000.0,-1164248000000.0,-728182000000.0,0.0,-342000000.0,-75907000000.0,-348114000000.0,8386000000.0,-4673174000000.0,2257701000000.0,-1057693000000.0,593044000000.0,111990000000.0,-3107860000000.0,2575063000000.0,0.0,13465001000000.0,-18699504000000.0,-2966000000.0,-4135000000.0,-2666541000000.0,-5850308000000.0,18617866000000.0,1547000000.0,12769105000000.0,,,,,,,0.0
MSN,2024,4,MSN,cash_flow,2656630000000.0,974011000000.0,903345000000.0,93309000000.0,-1951120000000.0,1662454000000.0,0.0,4338629000000.0,-827783000000.0,-345960000000.0,2146126000000.0,341075000000.0,-2485001000000.0,-453516000000.0,0.0,-723000000.0,4433180000000.0,-1546327000000.0,-485000000.0,-17770550000000.0,19677015000000.0,-6557257000000.0,2901122000000.0,903936000000.0,-2392546000000.0,12876000000.0,0.0,41543173000000.0,-36818806000000.0,19841000000.0,-1395196000000.0,3361888000000.0,5402522000000.0,13225024000000.0,-9680000000.0,18617866000000.0,,,,,,,0.0
MSN,2024,3,MSN,cash_flow,1565750000000.0,1174958000000.0,224158000000.0,2936000000.0,-1760966000000.0,1822702000000.0,0.0,3029538000000.0,56565000000.0,-344322000000.0,1441205000000.0,176383000000.0,-1490288000000.0,-81251000000.0,0.0,0.0,2577998000000.0,-933304000000.0,11740000000.0,-4465511000000.0,-35235000000.0,0.0,0.0,301007000000.0,-5121303000000.0,-63858000000.0,0.0,13845696000000.0,-15837648000000.0,-10564000000.0,-325541000000.0,-2391915000000.0,-4935220000000.0,18158242000000.0,2002000000.0,13225024000000.0,,,,,,,0.0
