ticker,yearReport,lengthReport,Minority Interest,symbol,report,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Goodwill,Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Undistributed earnings (Bn. VND),Budget sources and other funds,MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Balances with the SBV,Placements with and loans to other credit institutions,"Trading Securities, net",Trading Securities,Provision for diminution in value of Trading Securities,Derivatives and other financial liabilities,"Loans and advances to customers, net",Loans and advances to customers,Less: Provision for losses on loans and advances to customers,Investment Securities,Available-for Sales Securities,Held-to-Maturity Securities,Less: Provision for diminution in value of investment securities,Investment in joint ventures,Investments in associate companies,Less: Provision for diminuation in value of long term investments,Tangible fixed assets,Intagible fixed assets,Other Assets,Due to Gov and borrowings from SBV,Deposits and borrowings from other credit institutions,Deposits from customers,_Derivatives and other financial liabilities,"Funds received from Gov, international and other institutions",Convertible bonds/CDs and other valuable papers issued,Other liabilities,Capital,Reserves,Foreign Currency Difference reserve,Difference upon Assets Revaluation,Other Reserves,Convertible bonds (Bn. VND),Leased assets
VNM,2021,1,,VNM,balance_sheet,32834546632146.0,1197956795582.0,19542794237097.0,5320350430335.0,6465943104329.0,307502064803.0,18216664248505.0,0.0,13581563074872.0,63050924806.0,766806577828.0,0.0,2730986153992.0,51051210880651.0,17087270259224.0,16532816332955.0,554453926269.0,33963940621427.0,33963940621427.0,6642146444531.0,,2631924353171.0,51051210880651.0,653239283565.0,0.0,6514512235046.0,0.0,3552461470108.0,20899554450000.0,20899554450000.0,162103516784.0,222037194417.0,9247097278828.0,1997162976806.0,719856192649.0,101923579081.0,19949209715.0,19949209715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202658418215.0,,
VNM,2020,4,,VNM,balance_sheet,29665725805058.0,2111242815581.0,17313679774893.0,5187253172150.0,4905068613616.0,148481428818.0,18766754868571.0,0.0,13853807867036.0,59996974041.0,973440912476.0,0.0,2796901483346.0,48432480673629.0,14785358443807.0,14212646285475.0,572712158332.0,33647122229822.0,33647122229822.0,6909725668453.0,,2349939498572.0,48432480673629.0,546236562342.0,150000000.0,4952848688011.0,0.0,3286241911090.0,20899554450000.0,20899554450000.0,167421748884.0,111159982412.0,7316497078307.0,2058548005612.0,713499307014.0,101924299081.0,19974111715.0,19974111715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202658418215.0,,
VNM,2020,3,,VNM,balance_sheet,31541319633765.0,2335881481579.0,17872002664622.0,5976863349617.0,5246489877728.0,110082260219.0,18855137883156.0,0.0,13954302484978.0,60407813571.0,767256144971.0,0.0,2795076756604.0,50396457516921.0,18704936040491.0,18164145581085.0,540790459406.0,31691521476430.0,31691521476430.0,5361509637035.0,,2344526691994.0,50396457516921.0,475798169117.0,22870498078.0,5260129092778.0,0.0,3081189447472.0,20899554450000.0,20899554450000.0,176301073571.0,166642125092.0,6423212089774.0,2107871914351.0,681055051641.0,101927179081.0,18819937295.0,18819937295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2020,2,,VNM,balance_sheet,30073376341979.0,2176667357252.0,16363060738340.0,5674690836392.0,5696221872518.0,162735537477.0,19523433604246.0,123328000.0,14315882350284.0,60913099256.0,1074177901960.0,0.0,2910169727643.0,49596809946225.0,17241110573049.0,16681721259498.0,559389313551.0,32355699373176.0,32355699373176.0,9937240997894.0,,2220121533566.0,49596809946225.0,540579362752.0,2948765507.0,5709730898950.0,0.0,2773515033707.0,17416877930000.0,17416877930000.0,182356135696.0,234824364052.0,6189353009901.0,2231149954553.0,672458112694.0,101927899080.0,19327799295.0,19451127295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2020,1,,VNM,balance_sheet,26461638721175.0,1379711866875.0,14370288608530.0,4711713537853.0,5733793403343.0,266131304574.0,19612088297814.0,308320000.0,14589591346307.0,61465607996.0,922935784641.0,0.0,2980631749992.0,46073727018989.0,13826962983067.0,13314973420207.0,511989562860.0,32246764035922.0,32246764035922.0,10090990636691.0,,2236285466435.0,46073727018989.0,388901000559.0,15814336327.0,5743959650794.0,0.0,2469800368828.0,17416877930000.0,17416877930000.0,119643482893.0,223415731424.0,6149806942796.0,2298695403954.0,678291118285.0,104558824212.0,19408962895.0,19717282895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2019,4,,VNM,balance_sheet,24721565376552.0,2665194638452.0,12435744328964.0,4503154728959.0,4983044403917.0,134427276260.0,19978308009482.0,545312000.0,14893540216703.0,62018116736.0,986676290429.0,0.0,3071057864716.0,44699873386034.0,14968618181670.0,14442851833360.0,525766348310.0,29731255204364.0,29731255204364.0,7875462401924.0,,2227196960471.0,44699873386034.0,576013061394.0,31170336327.0,4996114799978.0,0.0,2200188373195.0,17416877930000.0,17416877930000.0,122992982893.0,245247666160.0,5351461260191.0,2366060103995.0,678630479869.0,104537010212.0,20624656995.0,21169968995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2019,3,,VNM,balance_sheet,22146344620561.0,1043473767363.0,10238285848104.0,5699702616339.0,4990634977666.0,174247411089.0,17955508227195.0,1148421511.0,13406776090507.0,62573609227.0,2026569686717.0,0.0,1128857956467.0,40101852847756.0,12261224601874.0,11924062277981.0,337162323893.0,27840628245882.0,27840628245882.0,7840153595139.0,,580536402501.0,40101852847756.0,760510957858.0,0.0,5005803992060.0,0.0,1991895881469.0,17416877930000.0,17416877930000.0,93806389962.0,289188450552.0,4188147842196.0,487376163534.0,624567844983.0,72083707154.0,19115749995.0,20264171506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2019,2,,VNM,balance_sheet,22089274019449.0,1676491290318.0,9306531479431.0,5391295160818.0,5540929744702.0,174026344180.0,18097201646002.0,1787293049.0,13210637069720.0,63129101716.0,1953808430503.0,0.0,1405327897065.0,40186475665451.0,11252755465246.0,10816139387760.0,436616077486.0,28933720200205.0,28933720200205.0,9176996233930.0,,594118914965.0,40186475665451.0,764793333218.0,0.0,5558042713939.0,0.0,1726647591960.0,17416877930000.0,17416877930000.0,188821030390.0,257406204511.0,3272945064774.0,504364143129.0,883586446472.0,72086227154.0,19141166995.0,67351671984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2019,1,,VNM,balance_sheet,22040432596172.0,1209154406312.0,9666846652579.0,5520731708608.0,5353836025138.0,289863803535.0,16264829196683.0,2434285049.0,13090571280454.0,88651305268.0,631612251272.0,0.0,1269271797391.0,38305261792855.0,9382030969362.0,8816669411270.0,565361558092.0,28923230823493.0,28923230823493.0,9451547063899.0,,588764364413.0,38305261792855.0,824642255092.0,0.0,5370480311055.0,0.0,1449929685712.0,17416877930000.0,17416877930000.0,218007911923.0,382030552891.0,2126083288960.0,521352122724.0,732120606558.0,147642783223.0,17573180995.0,87554893706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2018,4,,VNM,balance_sheet,20559756794837.0,1522610167671.0,8673926951890.0,4639447900101.0,5525845959354.0,197925815821.0,16806351859342.0,3143509548.0,13365353599098.0,90248200759.0,1068660695119.0,0.0,1325400244471.0,37366108654179.0,11094739362252.0,10639592009462.0,455147352790.0,26271369291927.0,26271369291927.0,7155434314256.0,,490234549654.0,37366108654179.0,876158254325.0,0.0,5538304348980.0,0.0,1191672373593.0,17416877930000.0,17416877930000.0,215798919361.0,535552943437.0,1060047652329.0,538340102319.0,750599476304.0,72083527154.0,17641321463.0,88443241642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2018,3,,VNM,balance_sheet,18360115898846.0,630784664818.0,7772300444146.0,5460673084444.0,4320172955926.0,176184749512.0,15666315495522.0,4043428184.0,11621555848270.0,91845096228.0,674700748738.0,0.0,1074851242386.0,34026431394368.0,8076222108091.0,7381050047407.0,695172060684.0,25950209286277.0,25950209286277.0,7045967464638.0,,491346278971.0,34026431394368.0,793597136008.0,0.0,4331976652237.0,0.0,971862470616.0,17416877930000.0,17416877930000.0,246268247487.0,246420929400.0,956294678845.0,432991024353.0,636060459744.0,72088747153.0,18896044612.0,116065795456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2018,2,,VNM,balance_sheet,20818678622022.0,1343435279374.0,9210770926165.0,5149241546227.0,4885749046820.0,229481823436.0,15364851440316.0,3702337981.0,11094916871141.0,93441991719.0,572253172131.0,0.0,1064884667724.0,36183530062338.0,9647480149806.0,8862722162878.0,784757986928.0,26536049912532.0,26536049912532.0,7892017119552.0,,491002725146.0,36183530062338.0,985009857695.0,0.0,4901208541928.0,0.0,3365242121688.0,14514534290000.0,14514534290000.0,243603105068.0,365688934983.0,1797452552318.0,446970715647.0,595192603070.0,72075427154.0,18745704386.0,114094900047.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2018,1,,VNM,balance_sheet,19974838548267.0,563392699177.0,9661889566014.0,5175991528051.0,4373067721747.0,200497033278.0,15353880667803.0,5395040000.0,10565776062783.0,93715303958.0,1165579009965.0,0.0,1098375209584.0,35328719216070.0,9037780154701.0,8441889289285.0,595890865416.0,26290939061369.0,26290939061369.0,7912102872895.0,,479521691031.0,35328719216070.0,696320345390.0,0.0,4396117740988.0,0.0,3110455558804.0,14514534290000.0,14514534290000.0,270260689387.0,411072068406.0,1560293768812.0,460950406941.0,605218037493.0,72069307154.0,18452648676.0,96477283441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2017,4,,VNM,balance_sheet,20307434789529.0,963335914164.0,10561714377337.0,4591702853157.0,4021058976634.0,169622668237.0,14359884047968.0,5373558222.0,10609309098847.0,95273270528.0,555497854952.0,0.0,1117459677120.0,34667318837497.0,10794261023636.0,10195562827092.0,598698196544.0,23873057813861.0,23873057813861.0,5736920629462.0,,497790228077.0,34667318837497.0,622978664875.0,0.0,4041302638611.0,0.0,2851905410228.0,14514534290000.0,14514534290000.0,274949439387.0,360182469422.0,268102046087.0,474930098235.0,612134810005.0,82336523394.0,18427382918.0,53774889824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2017,3,,VNM,balance_sheet,18889319053176.0,668414723359.0,9791941947414.0,4629352818459.0,3674548797478.0,125060766466.0,12706395888018.0,3944320000.0,8273741711305.0,105448300706.0,1467781453604.0,0.0,734526115669.0,31595714941194.0,7567098172016.0,7089478813206.0,477619358810.0,24028616769178.0,24028616769178.0,6547207726316.0,,18008672198.0,31595714941194.0,576988178408.0,0.0,3676257389070.0,0.0,2677315588821.0,14514534290000.0,14514534290000.0,298014000449.0,27555730892.0,219632623984.0,110211647015.0,595535113215.0,11387116240.0,14676233950.0,18620553950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2017,2,,VNM,balance_sheet,20677934235834.0,590906789944.0,11451962635433.0,4302765388752.0,4181877412455.0,150422009250.0,11277097882461.0,5102571597.0,8135159827888.0,106784826368.0,649390868930.0,0.0,604525165973.0,31955032118295.0,7201913619763.0,6712397749306.0,489515870457.0,24753118498532.0,24753118498532.0,7329419316798.0,,232023941948.0,31955032118295.0,581862822677.0,0.0,4184457799087.0,0.0,2405457144996.0,14514534290000.0,14514534290000.0,326609969983.0,23034093860.0,108173213914.0,114802128164.0,463098001910.0,11387476240.0,14678124929.0,19780696526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2017,1,,VNM,balance_sheet,20171593469610.0,2216760721249.0,10320085979619.0,3607663053640.0,3921381723837.0,105701991265.0,10896951173774.0,6456333502.0,8261100271418.0,135629558370.0,630414023573.0,0.0,597692571682.0,31068544643384.0,6049114164383.0,5534019542094.0,515094622289.0,25019430479001.0,25019430479001.0,7877979627383.0,,237418957704.0,31068544643384.0,526066497300.0,0.0,3924949167814.0,0.0,2121479999738.0,14514534290000.0,14514534290000.0,327110398182.0,30555300153.0,174251757485.0,119392609313.0,455688125817.0,11387836240.0,14614205003.0,21070538505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2016,4,,VNM,balance_sheet,18673827685789.0,655423095436.0,10453749313471.0,2866683958798.0,4521766382352.0,176204935732.0,10704828639675.0,7245908762.0,8321053086713.0,136973382326.0,613806560199.0,0.0,618028960243.0,29378656325464.0,6972707036879.0,6457497982894.0,515209053985.0,22405949288585.0,22405949288585.0,5591831510779.0,,237385583924.0,29378656325464.0,288808403942.0,0.0,4538439873598.0,0.0,1797019925588.0,14514534290000.0,14514534290000.0,326970398182.0,35951866026.0,1332666200200.0,123983090462.0,459395057029.0,11387476240.0,14609099414.0,21855008176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2016,3,,VNM,balance_sheet,17322793032464.0,772572092518.0,8935288386774.0,3624417789794.0,3919152564002.0,71362199376.0,10333927709677.0,7658734060.0,8135810558610.0,138317282339.0,621863953896.0,0.0,600488297963.0,27656720742141.0,6901906900271.0,6370099514142.0,531807386129.0,20754813841870.0,20754813841870.0,4122205218497.0,,233926927098.0,27656720742141.0,413219416871.0,0.0,3929044077496.0,0.0,1617351151535.0,14514534290000.0,14514534290000.0,343653915063.0,28090946823.0,1336465403604.0,128573571611.0,439360054201.0,19471996240.0,14489163421.0,22147897481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2016,2,,VNM,balance_sheet,19513524046623.0,3059808166107.0,8630483623974.0,3367616862575.0,4385254758820.0,70360635147.0,10284477152156.0,3041322678.0,8228199584200.0,139663405935.0,628470651059.0,0.0,565037532412.0,29798001198779.0,6850659845222.0,6316879862995.0,533779982227.0,22947341353557.0,22947341353557.0,6933105801485.0,,233295381875.0,29798001198779.0,307089250909.0,0.0,4396134069001.0,0.0,3775819735733.0,12006621930000.0,12006621930000.0,344996641118.0,16165064550.0,1365531072109.0,133164052760.0,402464626702.0,19471996240.0,14649507421.0,17690830099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2016,1,,VNM,balance_sheet,18004264892914.0,1228329938789.0,9305385263665.0,3370787460751.0,4029870340727.0,69891888982.0,11064570661598.0,4302948352.0,8196789228697.0,141015540134.0,1257694829495.0,0.0,562326876187.0,29068835554512.0,6195900000302.0,5760854047953.0,435045952349.0,22872935554210.0,22872935554210.0,7123820088192.0,,234182425441.0,29068835554512.0,230193906487.0,0.0,4044031533401.0,0.0,3503789498072.0,12006621930000.0,12006621930000.0,255684975403.0,15542958257.0,1499433453402.0,137754533909.0,400225367875.0,19471636240.0,14270733421.0,18573681773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2015,4,,VNM,balance_sheet,16731875433624.0,1358682600684.0,8668377936330.0,2685469151432.0,3810095215771.0,209250529407.0,10746300510728.0,5573700349.0,8214134749497.0,142368204632.0,940365020223.0,0.0,584855042633.0,27478175944352.0,6554260196767.0,6004316835213.0,549943361554.0,20923915747585.0,20923915747585.0,5391795573082.0,,231349525167.0,27478175944352.0,126289719352.0,0.0,3827369319952.0,0.0,3291207229973.0,12006621930000.0,12006621930000.0,368170178853.0,19882391510.0,1475358507208.0,142345015058.0,417329840261.0,11378476240.0,15324688421.0,20898388770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2015,3,,VNM,balance_sheet,15029826360314.0,1409857423245.0,6918871993291.0,2984334413825.0,3658427900984.0,58334628969.0,10929142925003.0,6830412346.0,7840654962033.0,143720869109.0,972996475211.0,146935496207.0,638201606856.0,25958969285317.0,6742179621479.0,6183917147643.0,558262473836.0,19216789663838.0,19216789663838.0,3876354212648.0,,228217928395.0,25958969285317.0,190022426600.0,0.0,3669875691062.0,0.0,3100598784761.0,12006621930000.0,12006621930000.0,376211717315.0,17962164288.0,1358733604316.0,0.0,433048083758.0,25638543749.0,15163048421.0,21993460767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2015,2,,VNM,balance_sheet,16603153127894.0,1854221704170.0,7856878780812.0,3033862672924.0,3784847613344.0,73342356644.0,10620508562705.0,8101164343.0,8011367202666.0,145083675523.0,704211667763.0,151525977356.0,665843284286.0,27223661690599.0,5951379727175.0,5431901592093.0,519478135082.0,21272281963424.0,21272281963424.0,8167252378968.0,,213347579311.0,27223661690599.0,279648900195.0,0.0,3795398560285.0,0.0,2887837119930.0,10006413990000.0,10006413990000.0,338754261458.0,22762414626.0,872896438045.0,0.0,423014863803.0,25722035352.0,14707706026.0,22808870369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2015,1,,VNM,balance_sheet,16640748752812.0,1227505962892.0,8469267785759.0,2941878217850.0,3924904956963.0,77191829348.0,10362315602001.0,9371916340.0,8045671470354.0,146446481929.0,686532937484.0,156116458505.0,371344016943.0,27003064354813.0,5741614197631.0,5227911279864.0,513702917767.0,21261450157182.0,21261450157182.0,8405286185231.0,,178726632182.0,27003064354813.0,424014615246.0,0.0,3935975905243.0,0.0,2676353447778.0,10006413990000.0,10006413990000.0,343756460322.0,15238253354.0,922783147378.0,0.0,210138161691.0,378995773139.0,14554839098.0,23926755438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2014,4,,VNM,balance_sheet,15522309519016.0,1527875428216.0,7467962935026.0,2771736892079.0,3620107245454.0,134627018241.0,10247828541941.0,0.0,8890084022717.0,147725868615.0,700375068841.0,160706939654.0,341541338443.0,25770138060957.0,5969901577449.0,5453262931031.0,516638646418.0,19680282615855.0,19680282615855.0,7157699467945.0,,0.0,25770138060957.0,420615080215.0,0.0,3633231617297.0,5442538830.0,1550028784604.0,10006413990000.0,10006413990000.0,346383586552.0,17826386435.0,1279525014840.0,0.0,183505250834.0,380012236959.0,7395303671.0,7395303671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2014,3,,VNM,balance_sheet,12808828895655.0,670329547281.0,6010426758526.0,2535847162555.0,3535730778418.0,56494648875.0,11098774021552.0,0.0,8848709119929.0,104838186590.0,1598896746815.0,165290590052.0,374596885496.0,23907602917207.0,5662834497211.0,5146485757250.0,516348739961.0,18122315803395.0,18122315803395.0,5857586831474.0,,0.0,23907602917207.0,440963448155.0,0.0,3549938308880.0,6669789613.0,1378181089327.0,10006413990000.0,10006413990000.0,349878694016.0,14229030312.0,1273922478239.0,0.0,201152715870.0,1277336020900.0,6442492670.0,6442492670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2014,2,,VNM,balance_sheet,13778291683771.0,1219936043702.0,5917347091318.0,2239065946679.0,4259769334087.0,142173267985.0,9955953497083.0,0.0,8821435295369.0,103600345899.0,494551977550.0,169870157206.0,362797037390.0,23734245180854.0,5119511114009.0,4624642854725.0,494868259284.0,18552031822579.0,18552031822579.0,6866599920458.0,,0.0,23734245180854.0,297206010826.0,0.0,4273413117553.0,49336186072.0,1239815387659.0,8339557960000.0,8339557960000.0,326808491393.0,17653657080.0,66825762412.0,0.0,196204979134.0,191271452425.0,3698683669.0,3698683669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2014,1,,VNM,balance_sheet,13566719604936.0,1193310867797.0,5776073081618.0,2589045252214.0,3798942838749.0,209347564558.0,9697630589886.0,0.0,8795188483871.0,104812739721.0,328573625510.0,169988561659.0,294923636457.0,23264350194822.0,4403591598101.0,4047843509295.0,355748088806.0,18796401965978.0,18796401965978.0,7264947377603.0,,0.0,23264350194822.0,373384383132.0,0.0,3810158581368.0,57621073957.0,1086361105334.0,8339557960000.0,8339557960000.0,190497999316.0,26747069793.0,178426692076.0,0.0,173300542672.0,43912654261.0,4143542668.0,4143542668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2013,4,,VNM,balance_sheet,13018930127438.0,2745645325950.0,4167317622318.0,2728421414532.0,3217483048888.0,160062715750.0,9856483929198.0,0.0,8918416535379.0,149445717001.0,318308294039.0,174463919182.0,295112796930.0,22875414056636.0,5307060807329.0,4956397594108.0,350663213221.0,17545489315423.0,17545489315423.0,6149811983770.0,,0.0,22875414056636.0,423820755014.0,0.0,3227859954432.0,4880874661.0,950237983612.0,8339557960000.0,8339557960000.0,184142784403.0,20929404542.0,178943692147.0,0.0,171151838315.0,43927626956.0,736666667.0,736666667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2013,3,,VNM,balance_sheet,11634196616736.0,1684436360678.0,3869716691608.0,2571043374013.0,3258750181216.0,250250009221.0,9025317926360.0,0.0,8359739122551.0,150662518929.0,247787187429.0,7887328324.0,259241769127.0,20659514543096.0,3771554208170.0,3701868681483.0,69685526687.0,16887960334926.0,16887960334926.0,5677579248354.0,,0.0,20659514543096.0,558597968643.0,0.0,3262254673271.0,2010143669.0,764826880531.0,8339557960000.0,8339557960000.0,0.0,21296233954.0,0.0,0.0,109639619818.0,26322737046.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2013,2,,VNM,balance_sheet,12077326003950.0,812485229333.0,4690836761292.0,2412771906031.0,3881704034688.0,279528072606.0,9037212764812.0,0.0,8417743279497.0,110678109172.0,285040218673.0,8190687106.0,215560470364.0,21114538768762.0,4083065582101.0,4013167930550.0,69897651551.0,17031473186661.0,17031473186661.0,6124773787226.0,,0.0,21114538768762.0,679488450242.0,0.0,3885037011153.0,1799752514.0,539193296167.0,8339557960000.0,8339557960000.0,0.0,32845817190.0,0.0,0.0,81691053305.0,78503484679.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
VNM,2013,1,,VNM,balance_sheet,11885819757336.0,1633381902213.0,3926641975882.0,2313882601252.0,3763211894998.0,248701382991.0,8703020109674.0,0.0,8168338799595.0,111680774334.0,282888887661.0,8494045888.0,131617602196.0,20588839867010.0,3717442885609.0,3657763640534.0,59679245075.0,16871396981401.0,16871396981401.0,6297150184902.0,,0.0,20588839867010.0,751565977402.0,0.0,3767593427362.0,2051386910.0,297685912159.0,8339557960000.0,8339557960000.0,0.0,19577811278.0,0.0,0.0,34953110614.0,78503484679.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
MWG,2025,4,,MWG,balance_sheet,77214626894675.0,4999925717187.0,33874270102700.0,10153065090178.0,27266851974258.0,920514010352.0,6743992590585.0,0.0,2598189217583.0,,3136315564517.0,0.0,514764555768.0,83958619485260.0,50779604357730.0,50779604357730.0,0.0,33179015127530.0,33179015127530.0,18071928848856.0,,575514468734.0,83958619485260.0,151268685838.0,6910500000000.0,27876446129267.0,0.0,,14696931770000.0,14696931770000.0,0.0,210360719303.0,29930942961668.0,0.0,63643388286.0,,403823784845.0,403823784845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
MWG,2025,3,,MWG,balance_sheet,75125383121673.0,5510816169528.0,33436260988199.0,11515134739245.0,24101279307428.0,561891917273.0,5163114770393.0,0.0,2606757399459.0,,1632447385759.0,0.0,452807653320.0,80288497892066.0,48491298270189.0,48491298270189.0,0.0,31797199621877.0,31797199621877.0,16068670758791.0,,385850802100.0,80288497892066.0,34907414898.0,7879500000000.0,24645125687618.0,0.0,,14796931770000.0,14796931770000.0,0.0,178074374031.0,28705630115739.0,0.0,63890927950.0,,394958296709.0,394958296709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
MWG,2025,2,,MWG,balance_sheet,75933600138863.0,6030067748439.0,34303249939745.0,11374184436260.0,23691724133318.0,534373881101.0,5067799108905.0,0.0,2977795755305.0,,1211059390404.0,0.0,379627026598.0,81001399247768.0,50985234350916.0,50985234350916.0,0.0,30016164896852.0,30016164896852.0,14297771841487.0,,374192144379.0,81001399247768.0,38235583466.0,7929000000000.0,24132788913496.0,0.0,,14796931770000.0,14796931770000.0,0.0,91483894773.0,31537973205989.0,0.0,79314425325.0,,392831179367.0,392831179367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
