ticker,yearReport,lengthReport,Revenue YoY (%),Revenue (Bn. VND),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Financial Income,Interest Expenses,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Gain/(loss) from joint ventures,Selling Expenses,General & Admin Expenses,Operating Profit/Loss,Other income,Net income from associated companies,Other Income/Expenses,Net other income/expenses,Profit before tax,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Minority Interest,Attributable to parent company,symbol,report,Provision for credit losses,Interest and Similar Income,Interest and Similar Expenses,Net Interest Income,Fees and Comission Income,Fees and Comission Expenses,Net Fee and Commission Income,Net gain (loss) from foreign currency and gold dealings,Net gain (loss) from trading of trading securities,Net gain (loss) from disposal of investment securities,Net Other income/(expenses),Other expenses,Net Other income/expenses,Dividends received,Total operating revenue,Operating Profit before Provision,Tax For the Year,EPS_basis
PNJ,2019,3,0.0,3966255895350.0,207993358183.0,0.0,241691350.0,-28990878493.0,3966255895350.0,-32237245468.0,3934018649882.0,-3180963642552.0,753055007330.0,-31055088259.0,0.0,-340804458651.0,-113728530457.0,267708621313.0,704916122.0,0.0,-385648795.0,319267327.0,268027888640.0,-60034530457.0,0.0,207993358183.0,0.0,207993358183.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2019,2,0.0,2983350469961.0,169151564268.0,0.0,28063167.0,-21364384129.0,2983350469961.0,-21521889924.0,2961828580037.0,-2326094975065.0,635733604972.0,-22265531891.0,0.0,-286944355915.0,-116157993501.0,210393786832.0,254365224.0,0.0,-581168885.0,-326803661.0,210066983171.0,-40915418903.0,0.0,169151564268.0,0.0,169151564268.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2019,1,0.0,4820598280382.0,428746315280.0,0.0,1034702485.0,-24010156644.0,4820598280382.0,-37106690686.0,4783491589696.0,-3734137817255.0,1049353772441.0,-24316187250.0,0.0,-367183975911.0,-115618582051.0,543269729714.0,2330717554.0,0.0,-2362402836.0,-31685282.0,543238044432.0,-114491729152.0,0.0,428746315280.0,0.0,428746315280.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2018,4,0.0,4095665398691.0,265538938659.0,0.0,517262139.0,-21014783481.0,4095665398691.0,-32271741000.0,4063393657691.0,-3237254493017.0,826139164674.0,-21221091678.0,0.0,-351492758857.0,-118550695082.0,335391881196.0,1923401015.0,0.0,-1193348243.0,730052772.0,336121933968.0,-74441478043.0,3858482734.0,265538938659.0,0.0,265538938659.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2018,3,0.0,3178369955454.0,177687880949.0,0.0,145838562.0,-15315285497.0,3178369955454.0,-27520745080.0,3150849210374.0,-2550829399062.0,600019811312.0,-17407413734.0,0.0,-268067364057.0,-93015229413.0,221675642670.0,393502391.0,0.0,-929846746.0,-536344355.0,221139298315.0,-43451417366.0,0.0,177687880949.0,0.0,177687880949.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2018,2,0.0,3238175968274.0,180436267105.0,0.0,188751093.0,-11225839714.0,3238175968274.0,-20736205018.0,3217439763256.0,-2634537690306.0,582902072950.0,-13733866715.0,0.0,-268913495241.0,-73696045394.0,226747416693.0,1263333256.0,0.0,-476223461.0,787109795.0,227534526488.0,-47098259383.0,0.0,180436267105.0,0.0,180436267105.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2018,1,0.0,4166588283379.0,336260260434.0,0.0,5994175297.0,-13553130698.0,4166588283379.0,-27135169850.0,4139453113529.0,-3369430601006.0,770022512523.0,-13983492084.0,0.0,-281595451271.0,-60606184051.0,419831560414.0,1057572840.0,0.0,-134618904.0,922953936.0,420754514350.0,-84494253916.0,0.0,336260260434.0,0.0,336260260434.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2017,4,0.0,3246869473258.0,221845744364.0,1.0,3306166160.0,-95647282500.0,3246869473258.0,-25206209897.0,3221663263361.0,-2656414506248.0,565248757113.0,-9649841367.0,0.0,-222865961047.0,-58899810647.0,277139310212.0,902981364.0,0.0,-673311399.0,229669965.0,277368980177.0,-55039171263.0,-484064550.0,221845744364.0,0.0,221845744364.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2017,3,0.0,2295181057513.0,126078968097.0,0.0,1712811377.0,-10521848660.0,2295181057513.0,-15906987439.0,2279274070074.0,-1883097446086.0,396176623988.0,-10648400987.0,0.0,-182771095725.0,-46815990663.0,157653947990.0,654445430.0,0.0,-242976750.0,411468680.0,158065416670.0,-31986448573.0,0.0,126078968097.0,0.0,126078968097.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2017,2,0.0,2358426759396.0,128945315857.0,0.0,1831092887.0,-16609785190.0,2358426759396.0,-13387182832.0,2345039576564.0,-1944924302800.0,400115273764.0,-17177537114.0,0.0,-186083113659.0,-42586181645.0,156099534233.0,5606584116.0,0.0,-105485471.0,5501098645.0,161600632878.0,-32655317021.0,0.0,128945315857.0,0.0,128945315857.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2017,1,0.0,3148657892414.0,248739097079.0,1.0,1944801676.0,-18284670399.0,3148657892414.0,-17686834699.0,3130971057715.0,-2580113337664.0,550857720051.0,-18999850096.0,0.0,-183222217210.0,-39339789040.0,311240665381.0,230857025.0,0.0,-396316035.0,-165459010.0,311075206371.0,-62336109292.0,0.0,248739097079.0,0.0,248739097079.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2016,4,0.0,2659446896266.0,94329407210.0,692.0,2981548407.0,-18022426145.0,2659446896266.0,-15180517998.0,2644266378268.0,-2263053842816.0,381212535452.0,-39682953025.0,0.0,-159034218973.0,-40892481110.0,144584430751.0,2597426916.0,0.0,-2183087160.0,414339756.0,144998770507.0,-49889814338.0,-779548959.0,94329407210.0,0.0,94329407210.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2016,3,0.0,1994850551407.0,111248886825.0,1.0,1178347749.0,-16936446735.0,1994850551407.0,-12732847010.0,1982117704397.0,-1664620125428.0,317497578969.0,-17626632698.0,0.0,-131161444439.0,-30625222466.0,139262627115.0,230821717.0,0.0,-77609532.0,153212185.0,139415839300.0,-28166952475.0,0.0,111248886825.0,0.0,111248886825.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2016,2,0.0,1617595698152.0,120731255236.0,22.0,918983877.0,-16918018340.0,1617595698152.0,-9411725584.0,1608183972568.0,-1316951174780.0,291232797788.0,-17675761145.0,0.0,-130987302813.0,-34362045538.0,109126672169.0,43857764298.0,-396331316.0,-1505165755.0,42352598543.0,151082939396.0,-30351684160.0,0.0,120731255236.0,0.0,120731255236.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2016,1,0.0,2343470008618.0,123801600650.0,0.0,186913855.0,-21319390220.0,2343470008618.0,-13447573634.0,2330022434984.0,-1908672148295.0,421350286689.0,-106575125755.0,-517607994.0,-132440217059.0,-27402160425.0,154602089311.0,631447441.0,0.0,-103322375.0,528125066.0,155130214377.0,-31328613727.0,0.0,123801600650.0,0.0,123801600650.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2015,4,0.0,2022206758312.0,-136423668.0,-1.0,537960216.0,-21213907761.0,2022206758312.0,-10706431775.0,2011500326537.0,-1659343690507.0,352156636030.0,-180995271803.0,-273503564.0,-130832724897.0,-40694742440.0,-101646458.0,466492401.0,0.0,-157724678.0,308767723.0,207121265.0,-26779048.0,-316765885.0,-136423668.0,0.0,-136423668.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2015,3,0.0,1803840583617.0,44605629248.0,0.0,293547353.0,-23057316569.0,1803840583617.0,-8608425819.0,1795232157798.0,-1531899737153.0,263332420645.0,-77368792232.0,249162311.0,-102558348734.0,-26613440015.0,57334549328.0,349530194.0,0.0,-222646115.0,126884079.0,57461433407.0,-12855804159.0,0.0,44605629248.0,0.0,44605629248.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2015,2,0.0,1724976327720.0,-5863995687.0,-1.0,230263350.0,-19651275727.0,1724976327720.0,-7132897754.0,1717843429966.0,-1457326009354.0,260517420612.0,-154408362893.0,0.0,-88585144057.0,-25928382461.0,-8174205449.0,666980063.0,345514420.0,-154644508.0,512335555.0,-7316355474.0,977027745.0,475332042.0,-5863995687.0,0.0,-5863995687.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2015,1,0.0,2143708017008.0,114525068239.0,0.0,183295577.0,-17126229412.0,2143708017008.0,-6645160137.0,2137062856871.0,-1842341664470.0,294721192401.0,-18030576533.0,0.0,-101305983571.0,-24176076980.0,151391850894.0,143758120.0,196960634.0,-3700526267.0,-3556768147.0,148032043381.0,-33506975142.0,0.0,114525068239.0,0.0,114525068239.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2014,4,0.0,1957168933117.0,57819019078.0,0.0,188117300.0,-17415779417.0,1957168933117.0,-29705071651.0,1927463861466.0,-1695960414866.0,231503446600.0,-21705516816.0,0.0,-100065737413.0,-38718728997.0,71201580674.0,492665235.0,1319880644.0,-122845258.0,369819977.0,72891281295.0,-15291874745.0,219612528.0,57819019078.0,0.0,57819019078.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2014,3,0.0,2372586641418.0,46853538960.0,0.0,1708994268.0,-21508064728.0,2372586641418.0,-25411184241.0,2347175457177.0,-2132415030249.0,214760426928.0,-21893918070.0,0.0,-88387462575.0,-29161266822.0,77026773729.0,1113960126.0,248756408.0,-796641915.0,317318211.0,77592848348.0,-25810608950.0,-229029790.0,51553209608.0,4699670648.0,46853538960.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2014,2,0.0,2491429467464.0,59178322524.0,2.0,12258065666.0,-21016302113.0,2491429467464.0,-20521944134.0,2470907523330.0,-2270094421763.0,200813101567.0,-24745651377.0,0.0,-82854984793.0,-27445253842.0,78025277221.0,355565361.0,-616434028.0,-165743512.0,189821849.0,77598665042.0,-14154443121.0,315566457.0,63759788378.0,4581465854.0,59178322524.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2014,1,0.0,2476645830566.0,78589021005.0,0.0,2831407795.0,-19742051541.0,2476645830566.0,-22954574987.0,2453691255579.0,-2211532674760.0,242158580819.0,-20242246184.0,0.0,-83703611233.0,-34218165699.0,106825965498.0,706648070.0,-148590022.0,-501306848.0,205341222.0,106882716698.0,-24185492223.0,-12841251.0,82684383224.0,4095362219.0,78589021005.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2013,4,0.0,2560333450247.0,46282901100.0,0.0,5302351506.0,-21191689385.0,2560333450247.0,-19420668344.0,2540912781903.0,-2336782924164.0,204129857739.0,-21686494554.0,0.0,-76261521037.0,-40203415606.0,71280778048.0,1614510014.0,1183013942.0,-457193718.0,1157316296.0,73621108286.0,-24679961166.0,-58288872.0,48882858248.0,2599957148.0,46282901100.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2013,3,0.0,2566821024614.0,32567171237.0,0.0,8711719504.0,-20852843358.0,2566821024614.0,-15113464429.0,2551707560185.0,-2398607435268.0,153100124917.0,-21328145680.0,0.0,-65319087300.0,-28656920739.0,46507690702.0,859473069.0,383354388.0,-1054499576.0,-195026507.0,46696018583.0,-10106063737.0,-634977555.0,35954977291.0,3387806054.0,32567171237.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2013,2,0.0,2056043721263.0,23616414568.0,0.0,707447117.0,-21865255362.0,2056043721263.0,-6532420081.0,2049511301182.0,-1912855005089.0,136656296093.0,-22305008317.0,0.0,-64726554139.0,-22771436516.0,27560744238.0,546309709.0,2783688230.0,-361173487.0,185136222.0,30529568690.0,-7567561301.0,654407179.0,23616414568.0,0.0,23616414568.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
PNJ,2013,1,0.0,1788043319106.0,65940053237.0,0.0,9076341748.0,-19615939202.0,1788043319106.0,-18921304261.0,1769122014845.0,-1592763412426.0,176358602419.0,-19651032265.0,0.0,-56746078607.0,-21272243859.0,87765589436.0,161504868.0,146638059.0,-102845599.0,58659269.0,87970886764.0,-22030833527.0,0.0,65940053237.0,0.0,65940053237.0,PNJ,income_statement,,,,,,,,,,,,,,,,,,
REE,2025,4,0.0,2880569955215.0,619433160759.0,0.0,120305948399.0,-166393737468.0,2880569955215.0,-2992223422.0,2877577731793.0,-1838005260004.0,1039572471789.0,-166856895411.0,233553949997.0,-38245618981.0,-291665747812.0,896664107981.0,8952911733.0,0.0,-41477565461.0,-32524653728.0,864139454253.0,-140248614596.0,44770555579.0,768661395236.0,149228234477.0,619433160759.0,REE,income_statement,,,,,,,,,,,,,,,,,,
REE,2025,3,0.0,2555163684559.0,674227109814.0,0.0,101765887253.0,-179003224880.0,2555163684559.0,-3001351578.0,2552162332981.0,-1620172166882.0,931990166099.0,-184462283981.0,242594356684.0,-30156121131.0,-125170439843.0,936561565081.0,5190360966.0,0.0,-14781635744.0,-9591274778.0,926970290303.0,-102486518874.0,328466580.0,824812238009.0,150585128195.0,674227109814.0,REE,income_statement,,,,,,,,,,,,,,,,,,
REE,2025,2,0.0,2516317393386.0,622932505625.0,1.0,118973482160.0,-173864390335.0,2516317393386.0,-2809584763.0,2513507808623.0,-1660322958720.0,853184849903.0,-200499766233.0,222799708807.0,-30840656754.0,-135395368983.0,828222248900.0,7390114252.0,0.0,-6268890141.0,1121224111.0,829343473011.0,-96413417844.0,5754146899.0,738684202066.0,115751696441.0,622932505625.0,REE,income_statement,,,,,,,,,,,,,,,,,,
REE,2025,1,0.0,2073499861859.0,611403988759.0,0.0,110150181670.0,-166743807099.0,2073499861859.0,-5136610515.0,2068363251344.0,-1117906047949.0,950457203395.0,-190666721407.0,140119096870.0,-20461990371.0,-92701532459.0,896896237698.0,5037470677.0,0.0,-3881407057.0,1156063620.0,898052301318.0,-79868631741.0,-1391440744.0,816792228833.0,205388240074.0,611403988759.0,REE,income_statement,,,,,,,,,,,,,,,,,,
REE,2024,4,0.0,2338100698417.0,678294740904.0,0.0,95184137468.0,-181144345749.0,2338100698417.0,-2529102948.0,2335571595469.0,-1320438952712.0,1015132642757.0,-179638801166.0,276140969661.0,-35981220607.0,-197580186725.0,973257541388.0,21762774653.0,0.0,-13411935836.0,8350838817.0,981608380205.0,-112464422660.0,12857611538.0,882001569083.0,203706828179.0,678294740904.0,REE,income_statement,,,,,,,,,,,,,,,,,,
REE,2024,3,0.0,2031363520580.0,479845620624.0,0.0,62616197585.0,-180657147299.0,2031363520580.0,-1939532938.0,2029423987642.0,-1341809177613.0,687614810029.0,-185252307207.0,207066167835.0,-29114089397.0,-109606176398.0,633324602447.0,3606922699.0,0.0,-4160417127.0,-553494428.0,632771108019.0,-69202369563.0,-2053946464.0,561514791992.0,81669171368.0,479845620624.0,REE,income_statement,,,,,,,,,,,,,,,,,,
REE,2024,2,0.0,2182948643615.0,353864966006.0,0.0,88560678914.0,-184399489333.0,2182948643615.0,-1750999021.0,2181197644594.0,-1500980152101.0,680217492493.0,-201318860845.0,112673801689.0,-34371066146.0,-175369379912.0,470392666193.0,4637447271.0,0.0,-1313945128.0,3323502143.0,473716168336.0,-68867198611.0,-1960308711.0,402888661014.0,49023695008.0,353864966006.0,REE,income_statement,,,,,,,,,,,,,,,,,,
REE,2024,1,0.0,1842191313391.0,480481502873.0,0.0,70161494649.0,-191747493837.0,1842191313391.0,-4717939882.0,1837473373509.0,-1096123885981.0,741349487528.0,-223279127406.0,121159068285.0,-18733863540.0,-95958602242.0,594698457274.0,4334064401.0,0.0,-268898343.0,4065166058.0,598763623332.0,-47782996919.0,-2070504477.0,548910121936.0,68428619063.0,480481502873.0,REE,income_statement,,,,,,,,,,,,,,,,,,
REE,2023,4,0.0,2066479652230.0,504113990500.0,0.0,64622863401.0,-216040100374.0,2066479652230.0,-1270243346.0,2065209408884.0,-1142839529331.0,922369879553.0,-228348862409.0,266947539638.0,-29544975862.0,-314954286372.0,681092157949.0,7167887918.0,0.0,-6715692246.0,452195672.0,681544353621.0,-61649166024.0,23593522269.0,643488709866.0,139374719366.0,504113990500.0,REE,income_statement,,,,,,,,,,,,,,,,,,
REE,2023,3,0.0,1965035068054.0,449650172679.0,0.0,48567357504.0,-227973532169.0,1965035068054.0,-3340898512.0,1961694169542.0,-1308106091522.0,653588078020.0,-276436606919.0,217903078451.0,-21179072116.0,-97384773465.0,525058061475.0,2324192619.0,0.0,-973450254.0,1350742365.0,526408803840.0,-61140963910.0,-100237611.0,465167602319.0,15517429640.0,449650172679.0,REE,income_statement,,,,,,,,,,,,,,,,,,
REE,2023,2,0.0,2176210516859.0,488982300903.0,0.0,57908143430.0,-245549862742.0,2176210516859.0,-2042669196.0,2174167847663.0,-1293704746269.0,880463101394.0,-255025999889.0,179814323581.0,-22621017009.0,-148451030905.0,692087520602.0,6617593283.0,0.0,-2033429656.0,4584163627.0,696671684229.0,-72234579308.0,-1022024641.0,623415080280.0,134432779377.0,488982300903.0,REE,income_statement,,,,,,,,,,,,,,,,,,
REE,2023,1,0.0,2371561956920.0,745081716319.0,0.0,58567040015.0,-249191399087.0,2371561956920.0,-2727054608.0,2368834902312.0,-1114447520402.0,1254387381910.0,-256207210125.0,209033492323.0,-19177580205.0,-101935676111.0,1144667447807.0,9107728072.0,0.0,-1529472711.0,7578255361.0,1152245703168.0,-97054920458.0,-408929861.0,1054781852849.0,309700136530.0,745081716319.0,REE,income_statement,,,,,,,,,,,,,,,,,,
REE,2022,4,1.0,3071627212216.0,719192597490.0,0.0,59440157945.0,-230117916505.0,3071627212216.0,-1382926561.0,3070244285655.0,-1718642315683.0,1351601969972.0,-247035288492.0,312857471341.0,-27306263413.0,-304278910328.0,1145279137025.0,25969806702.0,0.0,-110801996135.0,-84832189433.0,1060446947592.0,-102584491169.0,10175290316.0,968037746739.0,248845149249.0,719192597490.0,REE,income_statement,,,,,,,,,,,,,,,,,,
REE,2022,3,1.0,2233394383618.0,680855250194.0,2.0,61443352886.0,-222197736312.0,2233394383618.0,-174057021.0,2233220326597.0,-1315625120220.0,917595206377.0,-253166359146.0,358282897270.0,-21919911461.0,-105656476303.0,956578709623.0,8448743107.0,0.0,-40804205540.0,-32355462433.0,924223247190.0,-86915479039.0,-2932913632.0,834374854519.0,153519604325.0,680855250194.0,REE,income_statement,,,,,,,,,,,,,,,,,,
